爱啃黎,桂林,好看，谁说中国科幻无望,5.0,2019-02-09 23:57:03,2
仙,宜宾,超好看的！有点泪点,5.0,2019-02-09 23:57:02,2
哈吧哈吧猪,阿拉善盟,挺不错的，支持国产电影,5.0,2019-02-09 23:57:01,
MiracleDennis007,上海,燃……纪念中国科幻片元年,5.0,2019-02-09 23:57:00,
王海,晋城,刺激，好看，震撼,5.0,2019-02-09 23:57:00,
SuperLarry,深圳,先说好的方面，虽然因为节省成本画面飘的快有些晃眼，总体比早前那些国产烂片好太多。剧情很多不合理的地方，既然是科幻片，逻辑上很多明显漏洞是不可取的。譬如，李一一就随意修改关系几十亿生命的发动机，那不是和普通人可以开启核按钮一样？三十万吨燃料可以将引爆范围增加5000公里？太空宇航员一个酒瓶子烧掉摄像头就意味着解除了AI？还有很多类似的。不是喷，而是觉得本可以做的更好。人物设定有点点莫名其妙，很多人感觉不是很有存在价值，可能是为了带红这些小鲜肉？或者故意加感情戏。其实少一些感情戏，把拯救地球故事讲好已经很丰盈了。剧情张弛无度，最紧张的时刻，还在做情感铺垫，浪费了高潮。,3.0,2019-02-09 23:56:59,1
冲凉房歌王,佛山,支持🇨🇳大片,5.0,2019-02-09 23:56:58,1
心尘,柘荣,第一次能让我产生震撼的中国科幻电影,5.0,2019-02-09 23:56:56,
芒果控。,深圳,国产科幻片能拍很这好，真的很不错，奶思，跟国外差不多。国产片加油。,5.0,2019-02-09 23:56:56,2
火锅仙女🍲,东港,好看，但是贺岁档看这个片是不是太过于悲伤😂哭死我了,5.0,2019-02-09 23:56:55,
leftyesterday,孝感,支持京哥，流浪地球，这不说中文，还真以为是好莱坞大片,5.0,2019-02-09 23:56:55,1
X吸血僵尸X,上海,购买电影票，有事！没看电影！,0.0,2019-02-09 23:56:55,
蔚蓝海岸,老河口,一般般吧，没有战狼好看，是冲着吴京去看的电影,3.5,2019-02-09 23:56:53,
【奮鬥】,株洲,特技方面对于国产来说确实是个很大的提升，前所未有啊，剧情和细节方面还有所欠缺，那么大一个空间站人呢？,3.5,2019-02-09 23:56:51,1
_qq4dh1348019424,资阳,大出意外，太过惊喜，中国电影能拍出如此的高度，强烈建议大家去看！！,5.0,2019-02-09 23:56:49,
刘克俭,厦门,看到中国科幻电影的进步。,4.0,2019-02-09 23:56:49,1
CBai1125,鄂尔多斯,目不转睛，好片子,4.5,2019-02-09 23:56:48,
车祥旭lbj,吉林,国产科幻电影能拍成这个效果已经很好了，难得。,5.0,2019-02-09 23:56:48,
舍 得,通化,烂片中的烂片,0.5,2019-02-09 23:56:45,1
